,date,id_station,min_entre,max_entre,min_exit,max_exit,station_t,remote_unit,c/a,total_entries,total_exits,sanity_check,weird_value_check,month
207537,2013-02-14,N070_R012_04-00-01,208502.0,210264.0,236384.0,238268.0,N070_R012,R012,N070,1762.0,1884.0,False,False,2
207538,2013-02-14,N070_R012_04-00-02,6577067.0,6578670.0,6376511.0,6378069.0,N070_R012,R012,N070,1603.0,1558.0,False,False,2
207539,2013-02-14,N070_R012_04-00-03,7364965.0,7366533.0,5030605.0,5031873.0,N070_R012,R012,N070,1568.0,1268.0,False,False,2
207540,2013-02-14,N070_R012_04-00-04,10318802.0,10321237.0,4708437.0,4709502.0,N070_R012,R012,N070,2435.0,1065.0,False,False,2
207541,2013-02-14,N070_R012_04-05-00,4348.0,4348.0,0.0,0.0,N070_R012,R012,N070,0.0,0.0,False,False,2
207542,2013-02-14,N070_R012_04-05-01,0.0,0.0,1181.0,1181.0,N070_R012,R012,N070,0.0,0.0,False,False,2
207543,2013-02-14,N071_R013_00-00-00,3583220.0,3584439.0,10154985.0,10158389.0,N071_R013,R013,N071,1219.0,3404.0,False,False,2
207544,2013-02-14,N071_R013_00-00-01,1599657.0,1600502.0,3767166.0,3768919.0,N071_R013,R013,N071,845.0,1753.0,False,False,2
207545,2013-02-14,N071_R013_00-00-02,1445677.0,1446511.0,2121560.0,2122858.0,N071_R013,R013,N071,834.0,1298.0,False,False,2
207546,2013-02-14,N071_R013_00-00-03,2935716.0,2936809.0,2849832.0,2850838.0,N071_R013,R013,N071,1093.0,1006.0,False,False,2
207547,2013-02-14,N071_R013_00-00-04,5179159.0,5181229.0,1864621.0,1865326.0,N071_R013,R013,N071,2070.0,705.0,False,False,2
207548,2013-02-14,N071_R013_00-06-00,1337587.0,1337979.0,3064648.0,3065914.0,N071_R013,R013,N071,392.0,1266.0,False,False,2
207549,2013-02-14,N072_R012_05-00-00,3657477.0,3657775.0,4109735.0,4110710.0,N072_R012,R012,N072,298.0,975.0,False,False,2
207550,2013-02-14,N072_R012_05-00-01,4901375.0,4902382.0,3439982.0,3441009.0,N072_R012,R012,N072,1007.0,1027.0,False,False,2
207551,2013-02-14,N072_R012_05-00-02,3095618.0,3096951.0,1052218.0,1052597.0,N072_R012,R012,N072,1333.0,379.0,False,False,2
207552,2013-02-14,N072_R012_05-00-03,5586223.0,5587597.0,1556870.0,1556951.0,N072_R012,R012,N072,1374.0,81.0,False,False,2
207566,2013-02-14,N073_R013_02-00-06,702848.0,703818.0,598672.0,599601.0,N073_R013,R013,N073,970.0,929.0,False,False,2
207565,2013-02-14,N073_R013_02-00-05,3498167.0,3499294.0,3556637.0,3557940.0,N073_R013,R013,N073,1127.0,1303.0,False,False,2
207564,2013-02-14,N073_R013_02-00-04,2503117.0,2504428.0,3385240.0,3387076.0,N073_R013,R013,N073,1311.0,1836.0,False,False,2
207563,2013-02-14,N073_R013_02-00-03,690025.0,691335.0,1332045.0,1334619.0,N073_R013,R013,N073,1310.0,2574.0,False,False,2
207562,2013-02-14,N073_R013_02-00-02,1789968.0,1791277.0,5157473.0,5161030.0,N073_R013,R013,N073,1309.0,3557.0,False,False,2
207561,2013-02-14,N073_R013_02-00-01,3015131.0,3015941.0,19513450.0,19518890.0,N073_R013,R013,N073,810.0,5440.0,False,False,2
207534,2013-02-14,N069_R013_01-00-02,4332313.0,4334497.0,3192909.0,3194634.0,N069_R013,R013,N069,2184.0,1725.0,False,False,2
207560,2013-02-14,N073_R013_02-00-00,1389236.0,1389399.0,8999629.0,9001771.0,N073_R013,R013,N073,163.0,2142.0,False,False,2
207558,2013-02-14,N072_R012_05-03-05,6332473.0,6335373.0,2892811.0,2893999.0,N072_R012,R012,N072,2900.0,1188.0,False,False,2
207557,2013-02-14,N072_R012_05-03-04,12699241.0,12702827.0,5493500.0,5494719.0,N072_R012,R012,N072,3586.0,1219.0,False,False,2
207556,2013-02-14,N072_R012_05-03-03,14435186.0,14438823.0,5741671.0,5742814.0,N072_R012,R012,N072,3637.0,1143.0,False,False,2
207555,2013-02-14,N072_R012_05-03-02,15851929.0,15855813.0,5120319.0,5121165.0,N072_R012,R012,N072,3884.0,846.0,False,False,2
207554,2013-02-14,N072_R012_05-03-01,6250231.0,6255182.0,1350561.0,1351383.0,N072_R012,R012,N072,4951.0,822.0,False,False,2
207553,2013-02-14,N072_R012_05-03-00,215625.0,215674.0,194445.0,195669.0,N072_R012,R012,N072,49.0,1224.0,False,False,2
207559,2013-02-14,N072_R012_05-03-06,7721935.0,7724499.0,4734647.0,4735897.0,N072_R012,R012,N072,2564.0,1250.0,False,False,2
203149,2013-02-15,N073_R013_02-00-04,2504480.0,2505702.0,3387103.0,3389002.0,N073_R013,R013,N073,1222.0,1899.0,False,False,2
203148,2013-02-15,N073_R013_02-00-03,691369.0,692672.0,1334663.0,1337258.0,N073_R013,R013,N073,1303.0,2595.0,False,False,2
203147,2013-02-15,N073_R013_02-00-02,1791322.0,1792499.0,5161135.0,5164662.0,N073_R013,R013,N073,1177.0,3527.0,False,False,2
203146,2013-02-15,N073_R013_02-00-01,3015962.0,3016674.0,19519032.0,19524342.0,N073_R013,R013,N073,712.0,5310.0,False,False,2
203145,2013-02-15,N073_R013_02-00-00,1389404.0,1389554.0,9001789.0,9003989.0,N073_R013,R013,N073,150.0,2200.0,False,False,2
203144,2013-02-15,N072_R012_05-03-06,7724533.0,7727050.0,4735934.0,4737231.0,N072_R012,R012,N072,2517.0,1297.0,False,False,2
203143,2013-02-15,N072_R012_05-03-05,6335424.0,6338251.0,2894037.0,2895291.0,N072_R012,R012,N072,2827.0,1254.0,False,False,2
203142,2013-02-15,N072_R012_05-03-04,12702889.0,12706287.0,5494762.0,5495968.0,N072_R012,R012,N072,3398.0,1206.0,False,False,2
203141,2013-02-15,N072_R012_05-03-03,14438903.0,14442220.0,5742860.0,5744009.0,N072_R012,R012,N072,3317.0,1149.0,False,False,2
203140,2013-02-15,N072_R012_05-03-02,15855918.0,15859740.0,5121213.0,5122050.0,N072_R012,R012,N072,3822.0,837.0,False,False,2
203139,2013-02-15,N072_R012_05-03-01,6255322.0,6260072.0,1351413.0,1352109.0,N072_R012,R012,N072,4750.0,696.0,False,False,2
203138,2013-02-15,N072_R012_05-03-00,215674.0,215718.0,195687.0,196901.0,N072_R012,R012,N072,44.0,1214.0,False,False,2
203137,2013-02-15,N072_R012_05-00-03,5587655.0,5589193.0,1556956.0,1557072.0,N072_R012,R012,N072,1538.0,116.0,False,False,2
203136,2013-02-15,N072_R012_05-00-02,3097049.0,3098329.0,1052614.0,1053101.0,N072_R012,R012,N072,1280.0,487.0,False,False,2
203150,2013-02-15,N073_R013_02-00-05,3499337.0,3500382.0,3557949.0,3559221.0,N073_R013,R013,N073,1045.0,1272.0,False,False,2
203135,2013-02-15,N072_R012_05-00-01,4902465.0,4903416.0,3441036.0,3442102.0,N072_R012,R012,N072,951.0,1066.0,False,False,2
203133,2013-02-15,N071_R013_00-06-00,1338019.0,1338321.0,3065935.0,3067144.0,N071_R013,R013,N071,302.0,1209.0,False,False,2
203132,2013-02-15,N071_R013_00-00-04,5181392.0,5183425.0,1865339.0,1866085.0,N071_R013,R013,N071,2033.0,746.0,False,False,2
203131,2013-02-15,N071_R013_00-00-03,2936893.0,2937961.0,2850854.0,2851949.0,N071_R013,R013,N071,1068.0,1095.0,False,False,2
203130,2013-02-15,N071_R013_00-00-02,1446581.0,1447364.0,2122883.0,2124224.0,N071_R013,R013,N071,783.0,1341.0,False,False,2
203129,2013-02-15,N071_R013_00-00-01,1600571.0,1601402.0,3768956.0,3770770.0,N071_R013,R013,N071,831.0,1814.0,False,False,2
203128,2013-02-15,N071_R013_00-00-00,3584568.0,3585730.0,10158473.0,10162133.0,N071_R013,R013,N071,1162.0,3660.0,False,False,2
203127,2013-02-15,N070_R012_04-05-01,0.0,0.0,1181.0,1181.0,N070_R012,R012,N070,0.0,0.0,False,False,2
203126,2013-02-15,N070_R012_04-05-00,4348.0,4349.0,0.0,0.0,N070_R012,R012,N070,1.0,0.0,False,False,2
203125,2013-02-15,N070_R012_04-00-04,10321350.0,10323795.0,4709537.0,4710680.0,N070_R012,R012,N070,2445.0,1143.0,False,False,2
203124,2013-02-15,N070_R012_04-00-03,7366606.0,7368239.0,5031903.0,5033243.0,N070_R012,R012,N070,1633.0,1340.0,False,False,2
203123,2013-02-15,N070_R012_04-00-02,6578746.0,6580292.0,6378100.0,6379743.0,N070_R012,R012,N070,1546.0,1643.0,False,False,2
203122,2013-02-15,N070_R012_04-00-01,210363.0,212053.0,238299.0,240243.0,N070_R012,R012,N070,1690.0,1944.0,False,False,2
203121,2013-02-15,N070_R012_04-00-00,3162646.0,3164709.0,2395919.0,2397504.0,N070_R012,R012,N070,2063.0,1585.0,False,False,2
203120,2013-02-15,N069_R013_01-06-00,169396.0,169807.0,661379.0,662688.0,N069_R013,R013,N069,411.0,1309.0,False,False,2
203134,2013-02-15,N072_R012_05-00-00,3657788.0,3658075.0,4110729.0,4111798.0,N072_R012,R012,N072,287.0,1069.0,False,False,2
203151,2013-02-15,N073_R013_02-00-06,703857.0,704761.0,599620.0,600442.0,N073_R013,R013,N073,904.0,822.0,False,False,2
203152,2013-02-15,N073_R013_02-00-07,1404395.0,1405132.0,715267.0,715641.0,N073_R013,R013,N073,737.0,374.0,False,False,2
203153,2013-02-15,N073_R013_02-00-08,1855595.0,1856218.0,1917183.0,1917750.0,N073_R013,R013,N073,623.0,567.0,False,False,2
203119,2013-02-15,N069_R013_01-00-02,4334575.0,4336610.0,3194656.0,3196344.0,N069_R013,R013,N069,2035.0,1688.0,False,False,2
203118,2013-02-15,N069_R013_01-00-01,3844618.0,3846646.0,1727582.0,1728527.0,N069_R013,R013,N069,2028.0,945.0,False,False,2
203116,2013-02-15,N068_R012_03-06-00,5329896.0,5330865.0,7131704.0,7133488.0,N068_R012,R012,N068,969.0,1784.0,False,False,2
203115,2013-02-15,N068_R012_03-00-02,4617477.0,4619652.0,603275.0,603537.0,N068_R012,R012,N068,2175.0,262.0,False,False,2
203114,2013-02-15,N068_R012_03-00-00,5414865.0,5416142.0,3868399.0,3870139.0,N068_R012,R012,N068,1277.0,1740.0,False,False,2
203113,2013-02-15,N067_R012_00-06-03,0.0,0.0,61.0,62.0,N067_R012,R012,N067,0.0,1.0,False,False,2
203112,2013-02-15,N067_R012_00-06-02,879.0,883.0,0.0,0.0,N067_R012,R012,N067,4.0,0.0,False,False,2
203111,2013-02-15,N067_R012_00-06-01,105936.0,106002.0,726025.0,726617.0,N067_R012,R012,N067,66.0,592.0,False,False,2
203110,2013-02-15,N067_R012_00-06-00,1970864.0,1971039.0,1906566.0,1906844.0,N067_R012,R012,N067,175.0,278.0,False,False,2
203109,2013-02-15,N067_R012_00-05-03,1854549.0,1856460.0,1706629.0,1708155.0,N067_R012,R012,N067,1911.0,1526.0,False,False,2
203108,2013-02-15,N067_R012_00-05-02,2820015.0,2821118.0,7150686.0,7153789.0,N067_R012,R012,N067,1103.0,3103.0,False,False,2
203107,2013-02-15,N067_R012_00-05-01,2728788.0,2729767.0,13826323.0,13830748.0,N067_R012,R012,N067,979.0,4425.0,False,False,2
203106,2013-02-15,N067_R012_00-03-02,13730954.0,13734714.0,3580818.0,3581101.0,N067_R012,R012,N067,3760.0,283.0,False,False,2
203105,2013-02-15,N067_R012_00-03-01,11348956.0,11351545.0,2082856.0,2083416.0,N067_R012,R012,N067,2589.0,560.0,False,False,2
203104,2013-02-15,N067_R012_00-03-00,6421679.0,6423804.0,1556333.0,1557035.0,N067_R012,R012,N067,2125.0,702.0,False,False,2
203103,2013-02-15,N067_R012_00-00-05,8544573.0,8546181.0,5387441.0,5388637.0,N067_R012,R012,N067,1608.0,1196.0,False,False,2
203102,2013-02-15,N067_R012_00-00-04,8153519.0,8154587.0,7868257.0,7869832.0,N067_R012,R012,N067,1068.0,1575.0,False,False,2
203101,2013-02-15,N067_R012_00-00-03,7123870.0,7125023.0,7292839.0,7294367.0,N067_R012,R012,N067,1153.0,1528.0,False,False,2
203100,2013-02-15,N067_R012_00-00-01,251713.0,253290.0,271449.0,273212.0,N067_R012,R012,N067,1577.0,1763.0,False,False,2
203099,2013-02-15,N067_R012_00-00-00,273725.0,275591.0,181210.0,182252.0,N067_R012,R012,N067,1866.0,1042.0,False,False,2
203117,2013-02-15,N069_R013_01-00-00,3175968.0,3177477.0,1549220.0,1549881.0,N069_R013,R013,N069,1509.0,661.0,False,False,2
206025,2013-02-15,N068_R012_03-00-01,3198504.0,3201279.0,612013.0,612672.0,N068_R012,R012,N068,2775.0,659.0,False,False,2
206024,2013-02-15,N067_R012_00-05-00,458681.0,459125.0,6174872.0,6179572.0,N067_R012,R012,N067,444.0,4700.0,False,False,2
206023,2013-02-15,N067_R012_00-00-02,6401631.0,6402945.0,8751604.0,8753115.0,N067_R012,R012,N067,1314.0,1511.0,False,False,2
206144,2013-02-15,R142_R293_01-06-01,3917195.0,3918114.0,8234637.0,8236418.0,R142_R293,R293,R142,919.0,1781.0,False,False,2
206143,2013-02-15,R142_R293_01-00-00,6932666.0,6933885.0,5567411.0,5568736.0,R142_R293,R293,R142,1219.0,1325.0,False,False,2
204566,2013-02-15,R142_R293_01-06-00,809719.0,809843.0,2418819.0,2419322.0,R142_R293,R293,R142,124.0,503.0,False,False,2
204565,2013-02-15,R142_R293_01-00-03,5382928.0,5384387.0,14089940.0,14093511.0,R142_R293,R293,R142,1459.0,3571.0,False,False,2
204564,2013-02-15,R142_R293_01-00-02,2779045.0,2781017.0,2638413.0,2640256.0,R142_R293,R293,R142,1972.0,1843.0,False,False,2
204563,2013-02-15,R142_R293_01-00-01,8690337.0,8692542.0,5848678.0,5850009.0,R142_R293,R293,R142,2205.0,1331.0,False,False,2
204553,2013-02-15,R138_R293_00-06-00,2443249.0,2444997.0,2511045.0,2512691.0,R138_R293,R293,R138,1748.0,1646.0,False,False,2
204552,2013-02-15,R138_R293_00-05-01,0.0,0.0,668.0,668.0,R138_R293,R293,R138,0.0,0.0,False,False,2
204551,2013-02-15,R138_R293_00-05-00,1215.0,1220.0,0.0,0.0,R138_R293,R293,R138,5.0,0.0,False,False,2
204550,2013-02-15,R138_R293_00-03-06,13329213.0,13332097.0,17377895.0,17381781.0,R138_R293,R293,R138,2884.0,3886.0,False,False,2
204549,2013-02-15,R138_R293_00-03-05,15694216.0,15697213.0,15244250.0,15246769.0,R138_R293,R293,R138,2997.0,2519.0,False,False,2
204539,2013-02-15,R138_R293_00-00-00,1057047.0,1060901.0,645824.0,648437.0,R138_R293,R293,R138,3854.0,2613.0,False,False,2
204540,2013-02-15,R138_R293_00-00-01,517235.0,521084.0,327829.0,330422.0,R138_R293,R293,R138,3849.0,2593.0,False,False,2
204541,2013-02-15,R138_R293_00-00-02,13472291.0,13476819.0,7130544.0,7133200.0,R138_R293,R293,R138,4528.0,2656.0,False,False,2
204543,2013-02-15,R138_R293_00-00-04,11409270.0,11413356.0,5195492.0,5197305.0,R138_R293,R293,R138,4086.0,1813.0,False,False,2
204544,2013-02-15,R138_R293_00-03-00,14807691.0,14811032.0,4597162.0,4598111.0,R138_R293,R293,R138,3341.0,949.0,False,False,2
204545,2013-02-15,R138_R293_00-03-01,19491162.0,19494782.0,7673058.0,7674311.0,R138_R293,R293,R138,3620.0,1253.0,False,False,2
204546,2013-02-15,R138_R293_00-03-02,3499680.0,3502999.0,1610660.0,1612246.0,R138_R293,R293,R138,3319.0,1586.0,False,False,2
204547,2013-02-15,R138_R293_00-03-03,6071684.0,6075406.0,3902397.0,3904348.0,R138_R293,R293,R138,3722.0,1951.0,False,False,2
204548,2013-02-15,R138_R293_00-03-04,131222.0,131467.0,888062.0,891416.0,R138_R293,R293,R138,245.0,3354.0,False,False,2
204542,2013-02-15,R138_R293_00-00-03,14703111.0,14707553.0,7704514.0,7707034.0,R138_R293,R293,R138,4442.0,2520.0,False,False,2
218239,2013-02-16,R142_R293_01-00-03,5384578.0,5385262.0,14093660.0,14095978.0,R142_R293,R293,R142,684.0,2318.0,False,False,2
218240,2013-02-16,R142_R293_01-06-00,809852.0,809876.0,2419346.0,2419588.0,R142_R293,R293,R142,24.0,242.0,False,False,2
218241,2013-02-16,R142_R293_01-06-01,3918281.0,3918858.0,8236527.0,8237792.0,R142_R293,R293,R142,577.0,1265.0,False,False,2
218238,2013-02-16,R142_R293_01-00-02,2781283.0,2782338.0,2640335.0,2641457.0,R142_R293,R293,R142,1055.0,1122.0,False,False,2
218237,2013-02-16,R142_R293_01-00-01,8692818.0,8693897.0,5850083.0,5850912.0,R142_R293,R293,R142,1079.0,829.0,False,False,2
218236,2013-02-16,R142_R293_01-00-00,6934015.0,6934661.0,5568809.0,5569595.0,R142_R293,R293,R142,646.0,786.0,False,False,2
218209,2013-02-16,R138_R293_00-00-00,1061312.0,1063238.0,648611.0,649694.0,R138_R293,R293,R138,1926.0,1083.0,False,False,2
218210,2013-02-16,R138_R293_00-00-01,521555.0,523541.0,330636.0,331507.0,R138_R293,R293,R138,1986.0,871.0,False,False,2
218211,2013-02-16,R138_R293_00-00-02,13477333.0,13479714.0,7133447.0,7134389.0,R138_R293,R293,R138,2381.0,942.0,False,False,2
218212,2013-02-16,R138_R293_00-00-03,14708040.0,14710341.0,7707310.0,7708323.0,R138_R293,R293,R138,2301.0,1013.0,False,False,2
218213,2013-02-16,R138_R293_00-00-04,11413740.0,11415715.0,5197524.0,5198379.0,R138_R293,R293,R138,1975.0,855.0,False,False,2
218214,2013-02-16,R138_R293_00-03-00,14811270.0,14812483.0,4598180.0,4598774.0,R138_R293,R293,R138,1213.0,594.0,False,False,2
218215,2013-02-16,R138_R293_00-03-01,19495112.0,19496683.0,7674403.0,7675181.0,R138_R293,R293,R138,1571.0,778.0,False,False,2
218216,2013-02-16,R138_R293_00-03-02,3503293.0,3504913.0,1612381.0,1613188.0,R138_R293,R293,R138,1620.0,807.0,False,False,2
218217,2013-02-16,R138_R293_00-03-03,6075833.0,6078040.0,3904568.0,3905636.0,R138_R293,R293,R138,2207.0,1068.0,False,False,2
218218,2013-02-16,R138_R293_00-03-04,131507.0,131697.0,891670.0,893121.0,R138_R293,R293,R138,190.0,1451.0,False,False,2
218219,2013-02-16,R138_R293_00-03-05,15697542.0,15699489.0,15247150.0,15248827.0,R138_R293,R293,R138,1947.0,1677.0,False,False,2
218221,2013-02-16,R138_R293_00-05-00,1221.0,1222.0,0.0,0.0,R138_R293,R293,R138,1.0,0.0,False,False,2
218222,2013-02-16,R138_R293_00-05-01,0.0,0.0,668.0,669.0,R138_R293,R293,R138,0.0,1.0,False,False,2
218223,2013-02-16,R138_R293_00-06-00,2445489.0,2446480.0,2512881.0,2514314.0,R138_R293,R293,R138,991.0,1433.0,False,False,2
218220,2013-02-16,R138_R293_00-03-06,13332520.0,13334536.0,17382316.0,17384845.0,R138_R293,R293,R138,2016.0,2529.0,False,False,2
216506,2013-02-16,N067_R012_00-00-00,275645.0,276318.0,182266.0,182729.0,N067_R012,R012,N067,673.0,463.0,False,False,2
216507,2013-02-16,N067_R012_00-00-01,253339.0,253969.0,273251.0,274314.0,N067_R012,R012,N067,630.0,1063.0,False,False,2
216508,2013-02-16,N067_R012_00-00-02,6402976.0,6403553.0,8753145.0,8754239.0,N067_R012,R012,N067,577.0,1094.0,False,False,2
216544,2013-02-16,N072_R012_05-00-00,3658117.0,3658239.0,4111824.0,4112064.0,N072_R012,R012,N072,122.0,240.0,False,False,2
216545,2013-02-16,N072_R012_05-00-01,4903532.0,4904030.0,3442140.0,3442471.0,N072_R012,R012,N072,498.0,331.0,False,False,2
216546,2013-02-16,N072_R012_05-00-02,3098493.0,3099245.0,1053118.0,1053317.0,N072_R012,R012,N072,752.0,199.0,False,False,2
216547,2013-02-16,N072_R012_05-00-03,5589333.0,5590063.0,1557082.0,1557147.0,N072_R012,R012,N072,730.0,65.0,False,False,2
216548,2013-02-16,N072_R012_05-03-00,215718.0,215729.0,196960.0,197195.0,N072_R012,R012,N072,11.0,235.0,False,False,2
216549,2013-02-16,N072_R012_05-03-01,6260404.0,6262859.0,1352163.0,1352386.0,N072_R012,R012,N072,2455.0,223.0,False,False,2
216550,2013-02-16,N072_R012_05-03-02,15859976.0,15861820.0,5122111.0,5122353.0,N072_R012,R012,N072,1844.0,242.0,False,False,2
216551,2013-02-16,N072_R012_05-03-03,14442396.0,14443761.0,5744095.0,5744442.0,N072_R012,R012,N072,1365.0,347.0,False,False,2
216552,2013-02-16,N072_R012_05-03-04,12706488.0,12707842.0,5496042.0,5496424.0,N072_R012,R012,N072,1354.0,382.0,False,False,2
216553,2013-02-16,N072_R012_05-03-05,6338405.0,6339383.0,2895357.0,2895712.0,N072_R012,R012,N072,978.0,355.0,False,False,2
216554,2013-02-16,N072_R012_05-03-06,7727183.0,7727931.0,4737297.0,4737713.0,N072_R012,R012,N072,748.0,416.0,False,False,2
216555,2013-02-16,N073_R013_02-00-00,1389556.0,1389573.0,9004014.0,9004559.0,N073_R013,R013,N073,17.0,545.0,False,False,2
216556,2013-02-16,N073_R013_02-00-01,3016707.0,3016858.0,19524564.0,19527005.0,N073_R013,R013,N073,151.0,2441.0,False,False,2
216557,2013-02-16,N073_R013_02-00-02,1792559.0,1792933.0,5164814.0,5166370.0,N073_R013,R013,N073,374.0,1556.0,False,False,2
216558,2013-02-16,N073_R013_02-00-03,692734.0,693116.0,1337354.0,1338164.0,N073_R013,R013,N073,382.0,810.0,False,False,2
216559,2013-02-16,N073_R013_02-00-04,2505760.0,2506127.0,3389053.0,3389515.0,N073_R013,R013,N073,367.0,462.0,False,False,2
216560,2013-02-16,N073_R013_02-00-05,3500429.0,3500762.0,3559238.0,3559473.0,N073_R013,R013,N073,333.0,235.0,False,False,2
216543,2013-02-16,N071_R013_00-06-00,1338332.0,1338392.0,3067193.0,3068089.0,N071_R013,R013,N071,60.0,896.0,False,False,2
216563,2013-02-16,N073_R013_02-00-08,1856242.0,1856410.0,1917760.0,1917881.0,N073_R013,R013,N073,168.0,121.0,False,False,2
216562,2013-02-16,N073_R013_02-00-07,1405165.0,1405402.0,715653.0,715710.0,N073_R013,R013,N073,237.0,57.0,False,False,2
216561,2013-02-16,N073_R013_02-00-06,704801.0,705091.0,600466.0,600634.0,N073_R013,R013,N073,290.0,168.0,False,False,2
216542,2013-02-16,N071_R013_00-00-04,5183579.0,5184689.0,1866103.0,1866503.0,N071_R013,R013,N071,1110.0,400.0,False,False,2
216540,2013-02-16,N071_R013_00-00-02,1447437.0,1447993.0,2124283.0,2125279.0,N071_R013,R013,N071,556.0,996.0,False,False,2
216509,2013-02-16,N067_R012_00-00-03,7125056.0,7125613.0,7294410.0,7295311.0,N067_R012,R012,N067,557.0,901.0,False,False,2
216510,2013-02-16,N067_R012_00-00-04,8154642.0,8155265.0,7869851.0,7870708.0,N067_R012,R012,N067,623.0,857.0,False,False,2
216511,2013-02-16,N067_R012_00-00-05,8546247.0,8547225.0,5388651.0,5389276.0,N067_R012,R012,N067,978.0,625.0,False,False,2
216512,2013-02-16,N067_R012_00-03-00,6423915.0,6425328.0,1557056.0,1557470.0,N067_R012,R012,N067,1413.0,414.0,False,False,2
216513,2013-02-16,N067_R012_00-03-01,11351694.0,11353291.0,2083442.0,2083770.0,N067_R012,R012,N067,1597.0,328.0,False,False,2
216514,2013-02-16,N067_R012_00-03-02,13734891.0,13737163.0,3581114.0,3581336.0,N067_R012,R012,N067,2272.0,222.0,False,False,2
216515,2013-02-16,N067_R012_00-05-00,459191.0,459576.0,6179781.0,6182676.0,N067_R012,R012,N067,385.0,2895.0,False,False,2
216516,2013-02-16,N067_R012_00-05-01,2729886.0,2730400.0,13830948.0,13833704.0,N067_R012,R012,N067,514.0,2756.0,False,False,2
216517,2013-02-16,N067_R012_00-05-02,2821221.0,2822034.0,7153908.0,7155843.0,N067_R012,R012,N067,813.0,1935.0,False,False,2
216518,2013-02-16,N067_R012_00-05-03,1856559.0,1857412.0,1708202.0,1709005.0,N067_R012,R012,N067,853.0,803.0,False,False,2
216519,2013-02-16,N067_R012_00-06-00,1971053.0,1971189.0,1906864.0,1907047.0,N067_R012,R012,N067,136.0,183.0,False,False,2
216520,2013-02-16,N067_R012_00-06-01,106004.0,106034.0,726647.0,726998.0,N067_R012,R012,N067,30.0,351.0,False,False,2
216521,2013-02-16,N067_R012_00-06-02,883.0,883.0,0.0,0.0,N067_R012,R012,N067,0.0,0.0,False,False,2
216522,2013-02-16,N067_R012_00-06-03,0.0,0.0,62.0,62.0,N067_R012,R012,N067,0.0,0.0,False,False,2
216523,2013-02-16,N068_R012_03-00-00,5416163.0,5416901.0,3870172.0,3870579.0,N068_R012,R012,N068,738.0,407.0,False,False,2
216524,2013-02-16,N068_R012_03-00-01,3201382.0,3202587.0,612674.0,612835.0,N068_R012,R012,N068,1205.0,161.0,False,False,2
216525,2013-02-16,N068_R012_03-00-02,4619719.0,4620507.0,603541.0,603595.0,N068_R012,R012,N068,788.0,54.0,False,False,2
216539,2013-02-16,N071_R013_00-00-01,1601468.0,1602104.0,3770848.0,3772229.0,N071_R013,R013,N071,636.0,1381.0,False,False,2
216538,2013-02-16,N071_R013_00-00-00,3585798.0,3586706.0,10162227.0,10164839.0,N071_R013,R013,N071,908.0,2612.0,False,False,2
216537,2013-02-16,N070_R012_04-05-01,0.0,0.0,1181.0,1181.0,N070_R012,R012,N070,0.0,0.0,False,False,2
216536,2013-02-16,N070_R012_04-05-00,4349.0,4349.0,0.0,0.0,N070_R012,R012,N070,0.0,0.0,False,False,2
216535,2013-02-16,N070_R012_04-00-04,10323912.0,10325486.0,4710727.0,4711166.0,N070_R012,R012,N070,1574.0,439.0,False,False,2
216534,2013-02-16,N070_R012_04-00-03,7368332.0,7369402.0,5033286.0,5034019.0,N070_R012,R012,N070,1070.0,733.0,False,False,2
216541,2013-02-16,N071_R013_00-00-03,2938059.0,2938670.0,2851986.0,2852745.0,N071_R013,R013,N071,611.0,759.0,False,False,2
216533,2013-02-16,N070_R012_04-00-02,6580385.0,6581290.0,6379807.0,6380908.0,N070_R012,R012,N070,905.0,1101.0,False,False,2
216531,2013-02-16,N070_R012_04-00-00,3164823.0,3165916.0,2397534.0,2398569.0,N070_R012,R012,N070,1093.0,1035.0,False,False,2
216530,2013-02-16,N069_R013_01-06-00,169817.0,169957.0,662716.0,663501.0,N069_R013,R013,N069,140.0,785.0,False,False,2
216529,2013-02-16,N069_R013_01-00-02,4336693.0,4337649.0,3196372.0,3197326.0,N069_R013,R013,N069,956.0,954.0,False,False,2
216528,2013-02-16,N069_R013_01-00-01,3846722.0,3847636.0,1728539.0,1728966.0,N069_R013,R013,N069,914.0,427.0,False,False,2
216527,2013-02-16,N069_R013_01-00-00,3177518.0,3178190.0,1549893.0,1550134.0,N069_R013,R013,N069,672.0,241.0,False,False,2
216526,2013-02-16,N068_R012_03-06-00,5330876.0,5331213.0,7133535.0,7133936.0,N068_R012,R012,N068,337.0,401.0,False,False,2
216532,2013-02-16,N070_R012_04-00-01,212188.0,213124.0,240287.0,241633.0,N070_R012,R012,N070,936.0,1346.0,False,False,2
222627,2013-02-17,R142_R293_01-00-00,6934766.0,6935290.0,5569689.0,5570425.0,R142_R293,R293,R142,524.0,736.0,False,False,2
222628,2013-02-17,R142_R293_01-00-01,8694070.0,8694885.0,5850987.0,5851671.0,R142_R293,R293,R142,815.0,684.0,False,False,2
222629,2013-02-17,R142_R293_01-00-02,2782509.0,2783377.0,2641565.0,2642440.0,R142_R293,R293,R142,868.0,875.0,False,False,2
222630,2013-02-17,R142_R293_01-00-03,5385344.0,5385876.0,14096135.0,14097789.0,R142_R293,R293,R142,532.0,1654.0,False,False,2
